zipcode,schubert_chokecherry_count,american_beech_count,american_elm_count,american_hophornbeam_count,american_hornbeam_count,american_larch_count,american_linden_count,amur_cork_tree_count,amur_maackia_count,amur_maple_count,atlantic_white_cedar_count,atlas_cedar_count,callery_pear_count,chinese_chestnut_count,chinese_elm_count,chinese_fringetree_count,chinese_tree_lilac_count,cornelian_cherry_count,douglas_fir_count,english_oak_count,european_alder_count,european_beech_count,european_hornbeam_count,himalayan_cedar_count,japanese_hornbeam_count,japanese_maple_count,japanese_snowbell_count,japanese_tree_lilac_count,japanese_zelkova_count,kentucky_coffeetree_count,kentucky_yellowwood_count,london_planetree_count,norway_maple_count,norway_spruce_count,ohio_buckeye_count,oklahoma_redbud_count,osage_orange_count,persian_ironwood_count,schumards_oak_count,scots_pine_count,shantung_maple_count,siberian_elm_count,sophora_count,turkish_hazelnut_count,virginia_pine_count,arborvitae_count,ash_count,bald_cypress_count,bigtooth_aspen_count,black_cherry_count,black_locust_count,black_maple_count,black_oak_count,black_pine_count,black_walnut_count,blackgum_count,blue_spruce_count,boxelder_count,bur_oak_count,catalpa_count,cherry_count,cockspur_hawthorn_count,common_hackberry_count,crab_apple_count,crepe_myrtle_count,crimson_king_maple_count,cucumber_magnolia_count,dawn_redwood_count,eastern_cottonwood_count,eastern_hemlock_count,eastern_redbud_count,eastern_redcedar_count,empress_tree_count,false_cypress_count,flowering_dogwood_count,ginkgo_count,golden_raintree_count,green_ash_count,hardy_rubber_tree_count,hawthorn_count,hedge_maple_count,holly_count,honeylocust_count,horse_chestnut_count,katsura_tree_count,kousa_dogwood_count,littleleaf_linden_count,magnolia_count,maple_count,mimosa_count,mulberry_count,northern_red_oak_count,pagoda_dogwood_count,paper_birch_count,paperbark_maple_count,pignut_hickory_count,pin_oak_count,pine_count,pitch_pine_count,pond_cypress_count,purple_leaf_plum_count,quaking_aspen_count,red_horse_chestnut_count,red_maple_count,red_pine_count,river_birch_count,sassafras_count,sawtooth_oak_count,scarlet_oak_count,serviceberry_count,shingle_oak_count,silver_birch_count,silver_linden_count,silver_maple_count,smoketree_count,southern_magnolia_count,southern_red_oak_count,spruce_count,sugar_maple_count,swamp_white_oak_count,sweetgum_count,sycamore_maple_count,tartar_maple_count,tree_of_heaven_count,trident_maple_count,tulip_poplar_count,two_winged_silverbell_count,weeping_willow_count,white_ash_count,white_oak_count,white_pine_count,willow_oak_count
10472,10.0,0.0,37.0,2.0,7.0,0.0,157.0,0.0,44.0,7.0,0.0,0.0,73.0,1.0,30.0,0.0,1.0,9.0,0.0,21.0,0.0,1.0,30.0,0.0,0.0,0.0,1.0,29.0,214.0,13.0,4.0,384.0,172.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,71.0,1.0,0.0,0.0,34.0,12.0,0.0,1.0,1.0,1.0,11.0,0.0,4.0,0.0,0.0,1.0,18.0,2.0,134.0,0.0,100.0,10.0,2.0,8.0,0.0,4.0,0.0,0.0,15.0,2.0,2.0,0.0,1.0,70.0,33.0,190.0,4.0,21.0,11.0,2.0,292.0,0.0,0.0,0.0,269.0,6.0,36.0,0.0,3.0,65.0,0.0,0.0,9.0,1.0,253.0,1.0,0.0,0.0,44.0,0.0,4.0,52.0,0.0,3.0,0.0,17.0,8.0,9.0,1.0,0.0,16.0,8.0,0.0,0.0,1.0,0.0,7.0,62.0,42.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,27.0,20.0,0.0,8.0
10473,33.0,1.0,41.0,13.0,19.0,0.0,48.0,1.0,17.0,24.0,1.0,0.0,187.0,0.0,29.0,2.0,6.0,10.0,0.0,18.0,0.0,2.0,19.0,0.0,3.0,3.0,2.0,49.0,315.0,22.0,6.0,653.0,101.0,3.0,0.0,4.0,0.0,2.0,10.0,1.0,1.0,4.0,145.0,5.0,0.0,4.0,10.0,4.0,0.0,18.0,17.0,1.0,7.0,0.0,3.0,0.0,3.0,0.0,1.0,8.0,364.0,6.0,19.0,68.0,4.0,7.0,0.0,8.0,3.0,0.0,65.0,6.0,1.0,1.0,5.0,141.0,45.0,101.0,1.0,61.0,28.0,1.0,394.0,3.0,11.0,3.0,184.0,1.0,58.0,0.0,4.0,48.0,0.0,7.0,2.0,0.0,264.0,2.0,1.0,0.0,87.0,0.0,1.0,102.0,0.0,3.0,2.0,3.0,5.0,44.0,9.0,1.0,16.0,41.0,0.0,0.0,1.0,1.0,14.0,17.0,30.0,5.0,1.0,4.0,0.0,14.0,4.0,0.0,7.0,10.0,3.0,18.0
10474,22.0,1.0,62.0,3.0,8.0,1.0,35.0,0.0,59.0,36.0,1.0,0.0,133.0,1.0,65.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,73.0,0.0,0.0,0.0,3.0,58.0,153.0,70.0,6.0,87.0,20.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,181.0,5.0,17.0,51.0,0.0,3.0,0.0,33.0,12.0,0.0,53.0,13.0,1.0,0.0,8.0,71.0,41.0,27.0,4.0,19.0,36.0,0.0,395.0,0.0,2.0,0.0,88.0,7.0,4.0,0.0,2.0,17.0,0.0,6.0,1.0,0.0,68.0,0.0,0.0,0.0,74.0,0.0,0.0,31.0,0.0,0.0,1.0,16.0,0.0,46.0,0.0,3.0,32.0,5.0,1.0,0.0,0.0,0.0,5.0,22.0,15.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
10475,6.0,0.0,29.0,0.0,6.0,0.0,17.0,1.0,0.0,3.0,0.0,0.0,142.0,1.0,19.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,45.0,3.0,2.0,516.0,14.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,37.0,3.0,0.0,0.0,29.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,30.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,64.0,3.0,54.0,4.0,7.0,1.0,0.0,319.0,0.0,0.0,0.0,14.0,3.0,27.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,14.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0
11001,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,39.0,353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,2.0,3.0,62.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,120.0,1.0,116.0,1.0,0.0,2.0,0.0,110.0,0.0,3.0,0.0,8.0,1.0,17.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
11004,7.0,2.0,7.0,1.0,3.0,0.0,52.0,0.0,3.0,3.0,0.0,1.0,427.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,5.0,45.0,7.0,3.0,293.0,783.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,33.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,25.0,1.0,1.0,7.0,3.0,52.0,0.0,3.0,1.0,0.0,10.0,2.0,0.0,0.0,6.0,514.0,7.0,37.0,3.0,5.0,5.0,0.0,425.0,2.0,10.0,5.0,116.0,5.0,52.0,0.0,3.0,155.0,1.0,0.0,1.0,3.0,349.0,2.0,1.0,0.0,15.0,0.0,0.0,223.0,0.0,0.0,0.0,5.0,2.0,2.0,19.0,0.0,26.0,33.0,0.0,0.0,0.0,1.0,67.0,11.0,28.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,0.0,6.0
11005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11040,1.0,0.0,37.0,2.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,18.0,1.0,1.0,120.0,208.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,116.0,0.0,5.0,0.0,0.0,6.0,0.0,18.0,3.0,0.0,0.0,12.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,8.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0
11096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11101,29.0,2.0,60.0,2.0,34.0,0.0,77.0,1.0,5.0,2.0,1.0,0.0,334.0,2.0,28.0,2.0,8.0,24.0,0.0,7.0,0.0,1.0,15.0,0.0,7.0,0.0,1.0,11.0,206.0,7.0,0.0,306.0,69.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,228.0,0.0,0.0,0.0,10.0,7.0,0.0,10.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,99.0,5.0,11.0,4.0,0.0,3.0,1.0,7.0,7.0,0.0,8.0,7.0,1.0,0.0,19.0,204.0,40.0,40.0,3.0,5.0,0.0,0.0,526.0,3.0,9.0,0.0,138.0,6.0,43.0,1.0,9.0,33.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,38.0,1.0,0.0,29.0,0.0,17.0,11.0,30.0,0.0,10.0,5.0,0.0,40.0,3.0,0.0,8.0,0.0,0.0,4.0,29.0,28.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,11.0
11102,17.0,0.0,23.0,2.0,1.0,0.0,25.0,1.0,21.0,2.0,0.0,0.0,104.0,0.0,31.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,159.0,4.0,1.0,130.0,78.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,4.0,21.0,2.0,10.0,0.0,3.0,2.0,0.0,9.0,4.0,0.0,0.0,22.0,17.0,5.0,63.0,3.0,10.0,10.0,0.0,184.0,3.0,1.0,3.0,53.0,2.0,7.0,0.0,2.0,23.0,9.0,1.0,0.0,0.0,191.0,0.0,1.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,15.0,11.0,0.0,2.0,0.0,2.0,6.0,17.0,7.0,7.0,1.0,0.0,0.0,2.0,18.0,0.0,3.0,3.0,0.0,5.0
11103,36.0,0.0,6.0,9.0,22.0,3.0,76.0,1.0,7.0,2.0,0.0,0.0,96.0,0.0,13.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,119.0,23.0,7.0,143.0,108.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,56.0,0.0,0.0,0.0,7.0,3.0,1.0,8.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,143.0,0.0,0.0,15.0,0.0,16.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,67.0,6.0,84.0,4.0,13.0,3.0,1.0,88.0,1.0,10.0,1.0,141.0,0.0,17.0,1.0,4.0,84.0,0.0,1.0,1.0,0.0,290.0,0.0,0.0,0.0,45.0,0.0,0.0,7.0,0.0,0.0,1.0,25.0,0.0,8.0,22.0,1.0,60.0,15.0,0.0,0.0,0.0,0.0,6.0,37.0,52.0,10.0,0.0,3.0,0.0,14.0,2.0,0.0,14.0,21.0,0.0,19.0
11104,9.0,0.0,14.0,2.0,2.0,0.0,25.0,1.0,3.0,0.0,0.0,0.0,124.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,73.0,5.0,0.0,448.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,3.0,0.0,8.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,45.0,2.0,97.0,0.0,0.0,1.0,0.0,212.0,0.0,1.0,0.0,105.0,8.0,21.0,0.0,6.0,15.0,0.0,1.0,0.0,0.0,169.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,4.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,0.0,0.0,1.0
11105,25.0,2.0,24.0,6.0,12.0,0.0,73.0,0.0,2.0,9.0,0.0,0.0,171.0,4.0,15.0,0.0,20.0,3.0,0.0,11.0,1.0,4.0,13.0,0.0,0.0,1.0,3.0,56.0,199.0,37.0,4.0,564.0,180.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,108.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,4.0,0.0,7.0,2.0,0.0,1.0,7.0,0.0,196.0,2.0,2.0,11.0,0.0,41.0,1.0,9.0,7.0,2.0,26.0,0.0,1.0,0.0,1.0,98.0,21.0,235.0,7.0,9.0,5.0,1.0,426.0,10.0,0.0,1.0,201.0,1.0,14.0,0.0,4.0,23.0,0.0,4.0,0.0,1.0,329.0,0.0,0.0,1.0,65.0,1.0,1.0,82.0,0.0,5.0,0.0,10.0,0.0,71.0,1.0,3.0,54.0,47.0,0.0,0.0,2.0,3.0,7.0,32.0,46.0,11.0,0.0,2.0,1.0,10.0,0.0,1.0,7.0,1.0,0.0,15.0
11106,18.0,1.0,11.0,2.0,2.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,166.0,3.0,41.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,9.0,0.0,1.0,17.0,123.0,15.0,3.0,271.0,76.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,8.0,5.0,0.0,7.0,0.0,16.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,63.0,6.0,95.0,5.0,4.0,2.0,0.0,212.0,2.0,0.0,0.0,98.0,1.0,9.0,0.0,1.0,23.0,0.0,6.0,1.0,0.0,207.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,31.0,18.0,0.0,3.0,0.0,0.0,9.0,20.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
11109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11201,19.0,0.0,20.0,9.0,1.0,0.0,65.0,3.0,10.0,2.0,0.0,0.0,390.0,4.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,6.0,2.0,1.0,8.0,218.0,21.0,2.0,750.0,121.0,0.0,4.0,0.0,2.0,1.0,11.0,0.0,0.0,3.0,219.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,38.0,1.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,77.0,0.0,1.0,3.0,0.0,9.0,6.0,18.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,444.0,39.0,80.0,1.0,30.0,8.0,2.0,533.0,59.0,6.0,0.0,216.0,1.0,5.0,8.0,6.0,65.0,0.0,10.0,1.0,0.0,357.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,3.0,1.0,8.0,1.0,5.0,1.0,1.0,71.0,14.0,0.0,0.0,0.0,0.0,51.0,87.0,35.0,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,7.0,0.0,23.0
11203,54.0,1.0,70.0,8.0,9.0,0.0,92.0,0.0,27.0,14.0,7.0,2.0,141.0,0.0,70.0,1.0,1.0,40.0,2.0,14.0,0.0,0.0,12.0,0.0,2.0,7.0,2.0,23.0,332.0,4.0,6.0,1202.0,307.0,8.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,12.0,116.0,1.0,0.0,15.0,21.0,4.0,1.0,30.0,18.0,4.0,7.0,1.0,5.0,4.0,1.0,0.0,4.0,5.0,190.0,0.0,7.0,21.0,1.0,5.0,0.0,35.0,0.0,7.0,21.0,7.0,0.0,0.0,10.0,143.0,36.0,125.0,2.0,5.0,40.0,1.0,327.0,1.0,1.0,7.0,130.0,2.0,16.0,2.0,1.0,45.0,4.0,0.0,2.0,0.0,519.0,5.0,0.0,0.0,27.0,0.0,0.0,62.0,0.0,3.0,3.0,3.0,17.0,3.0,3.0,13.0,49.0,79.0,2.0,0.0,0.0,5.0,7.0,39.0,81.0,12.0,1.0,5.0,0.0,7.0,1.0,3.0,17.0,27.0,1.0,21.0
11204,10.0,1.0,31.0,2.0,6.0,0.0,76.0,0.0,10.0,5.0,1.0,0.0,283.0,0.0,68.0,0.0,0.0,2.0,0.0,8.0,1.0,6.0,40.0,0.0,1.0,3.0,2.0,2.0,185.0,30.0,3.0,1365.0,230.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,155.0,1.0,0.0,1.0,9.0,15.0,2.0,4.0,7.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0,2.0,2.0,87.0,0.0,13.0,6.0,4.0,56.0,0.0,49.0,1.0,0.0,4.0,2.0,2.0,0.0,10.0,110.0,11.0,59.0,11.0,6.0,13.0,1.0,370.0,8.0,6.0,0.0,285.0,1.0,28.0,2.0,4.0,36.0,1.0,6.0,2.0,0.0,340.0,0.0,0.0,1.0,11.0,1.0,0.0,64.0,0.0,3.0,1.0,17.0,6.0,1.0,7.0,0.0,77.0,55.0,0.0,0.0,2.0,3.0,19.0,69.0,64.0,9.0,1.0,1.0,0.0,5.0,0.0,0.0,7.0,2.0,0.0,4.0
11205,21.0,7.0,19.0,2.0,8.0,0.0,66.0,0.0,3.0,2.0,0.0,0.0,152.0,0.0,27.0,0.0,0.0,19.0,0.0,4.0,0.0,1.0,10.0,0.0,0.0,1.0,2.0,12.0,151.0,25.0,3.0,363.0,104.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,132.0,0.0,0.0,0.0,4.0,13.0,0.0,3.0,3.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,27.0,2.0,0.0,6.0,0.0,6.0,1.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,164.0,3.0,50.0,4.0,0.0,1.0,0.0,330.0,2.0,1.0,0.0,161.0,0.0,6.0,0.0,5.0,49.0,0.0,2.0,0.0,0.0,282.0,0.0,1.0,0.0,6.0,0.0,0.0,22.0,0.0,0.0,1.0,9.0,12.0,4.0,4.0,1.0,39.0,3.0,0.0,0.0,0.0,0.0,7.0,63.0,39.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0
11206,25.0,2.0,29.0,1.0,3.0,0.0,114.0,2.0,6.0,0.0,0.0,0.0,360.0,7.0,37.0,0.0,0.0,3.0,1.0,26.0,1.0,3.0,12.0,0.0,5.0,0.0,0.0,2.0,287.0,20.0,2.0,263.0,22.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,4.0,203.0,0.0,0.0,0.0,3.0,10.0,0.0,3.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,44.0,0.0,8.0,11.0,1.0,0.0,0.0,31.0,1.0,0.0,1.0,3.0,0.0,5.0,7.0,196.0,17.0,38.0,5.0,4.0,0.0,0.0,562.0,0.0,3.0,1.0,281.0,0.0,1.0,4.0,4.0,186.0,0.0,0.0,2.0,0.0,399.0,0.0,0.0,3.0,17.0,0.0,0.0,24.0,0.0,7.0,0.0,37.0,17.0,9.0,9.0,2.0,89.0,12.0,0.0,3.0,0.0,0.0,8.0,103.0,99.0,4.0,0.0,13.0,0.0,8.0,4.0,1.0,0.0,25.0,0.0,8.0
11207,87.0,1.0,97.0,20.0,34.0,0.0,207.0,2.0,80.0,27.0,7.0,6.0,440.0,3.0,59.0,8.0,16.0,31.0,0.0,42.0,1.0,3.0,34.0,0.0,17.0,8.0,6.0,146.0,568.0,79.0,7.0,1215.0,177.0,0.0,1.0,1.0,1.0,4.0,33.0,0.0,4.0,20.0,292.0,10.0,2.0,2.0,20.0,43.0,0.0,11.0,22.0,0.0,15.0,0.0,10.0,2.0,0.0,1.0,12.0,3.0,546.0,3.0,48.0,66.0,9.0,9.0,1.0,68.0,2.0,3.0,97.0,26.0,1.0,0.0,23.0,172.0,100.0,184.0,22.0,55.0,21.0,3.0,1122.0,9.0,26.0,5.0,334.0,8.0,27.0,20.0,10.0,105.0,3.0,9.0,6.0,0.0,362.0,4.0,0.0,4.0,98.0,0.0,0.0,92.0,0.0,9.0,0.0,59.0,11.0,40.0,5.0,4.0,91.0,23.0,0.0,0.0,1.0,0.0,8.0,140.0,106.0,11.0,1.0,15.0,0.0,33.0,13.0,4.0,13.0,10.0,4.0,52.0
11208,256.0,1.0,59.0,18.0,41.0,0.0,173.0,0.0,101.0,35.0,2.0,2.0,357.0,2.0,54.0,6.0,17.0,38.0,1.0,50.0,0.0,0.0,26.0,4.0,11.0,2.0,34.0,158.0,487.0,53.0,8.0,812.0,176.0,7.0,3.0,1.0,0.0,11.0,20.0,0.0,5.0,17.0,254.0,6.0,0.0,0.0,4.0,80.0,1.0,4.0,15.0,0.0,44.0,0.0,3.0,9.0,0.0,0.0,8.0,0.0,917.0,4.0,30.0,63.0,18.0,9.0,1.0,76.0,7.0,0.0,127.0,5.0,3.0,0.0,27.0,188.0,111.0,62.0,54.0,70.0,29.0,0.0,682.0,15.0,28.0,3.0,407.0,4.0,44.0,16.0,10.0,59.0,8.0,16.0,13.0,0.0,410.0,6.0,2.0,15.0,74.0,3.0,1.0,89.0,10.0,8.0,5.0,38.0,13.0,52.0,15.0,5.0,42.0,54.0,1.0,1.0,1.0,0.0,8.0,201.0,111.0,16.0,2.0,16.0,0.0,21.0,4.0,2.0,2.0,37.0,2.0,47.0
11209,33.0,4.0,31.0,34.0,7.0,0.0,111.0,0.0,21.0,11.0,1.0,2.0,429.0,0.0,54.0,0.0,2.0,2.0,0.0,28.0,0.0,2.0,31.0,1.0,0.0,4.0,0.0,36.0,299.0,67.0,2.0,1690.0,283.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,11.0,107.0,7.0,0.0,2.0,5.0,16.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,190.0,4.0,21.0,11.0,0.0,88.0,0.0,49.0,4.0,0.0,25.0,3.0,1.0,0.0,7.0,233.0,18.0,71.0,12.0,20.0,12.0,2.0,250.0,6.0,7.0,1.0,245.0,4.0,25.0,0.0,6.0,57.0,0.0,5.0,3.0,1.0,549.0,0.0,0.0,0.0,27.0,0.0,3.0,135.0,2.0,9.0,0.0,20.0,61.0,14.0,6.0,0.0,75.0,48.0,1.0,1.0,2.0,0.0,35.0,59.0,75.0,18.0,0.0,3.0,0.0,3.0,1.0,5.0,29.0,12.0,0.0,6.0
